,Unnamed: 0,text,author
1512,1065," and what poetry only can attempt to describe! Here's what may tranquillise every care, and lift the heart to rapture! When I look out on such a night as this, I feel as if there could be neither wickedness nor sorrow in the world; and there certainly would be less of both if the sublimity of Nature were more attended to, and people were carried more out of themselves by contemplating such a scene.” “I like to hear your enthusiasm, Fanny. It is a lovely night, and they are much to be pitied who have not been taught to feel, in some degree, as you do; who have not, at least, been given a",Austen
1513,3904," the manner, the silence in which it had passed, the little particulars of the circumstance, with the conviction soon forced on her by the noise he was studiously making with the child, that he meant to avoid hearing her thanks, and rather sought to testify that her conversation was the last of his wants, produced such a confusion of varying, but very painful agitation, as she could not recover from, till enabled by the entrance of <MASK> and the Miss <MASK> to make over her little patient to their cares, and leave the room. She could not stay. It might have been an opportunity of",Austen
1514,2915," indefinite as to time, to depend upon contingencies and conveniences?” He paused. She could not but hear; she could not avoid answering, “Till I have a letter from Colonel <MASK> said she, in a voice of forced calmness, “I can imagine nothing with any confidence. It must be all conjecture.” “Conjecture--aye, sometimes one conjectures right, and sometimes one conjectures wrong. I wish I could conjecture how soon I shall make this rivet quite firm. What nonsense one talks, Miss Woodhouse, when hard at work, if one talks at all;--your real workmen, I suppose, hold their tongues; but",Austen
1515,6086," and Mrs. <MASK> at home. My card was not lost, I hope."" ""But have you not received my notes?"" cried <MASK> in the wildest anxiety. ""Here is some mistake I am sure--some dreadful mistake. What can be the meaning of it? Tell me, Willoughby; for heaven's sake tell me, what is the matter?"" He made no reply; his complexion changed and all his embarrassment returned; but as if, on catching the eye of the young lady with whom he had been previously talking, he felt the necessity of instant exertion, he recovered himself again, and after saying, ""Yes, I had the pleasure of receiving the",Austen
1516,2508," in fact, though unconsciously, been attributing many of his own feelings and expressions;--but the soothing attentions of his daughters gradually removed the present evil, and the immediate alertness of one brother, and better recollections of the other, prevented any renewal of it. CHAPTER XIII There could hardly be a happier creature in the world than Mrs. <MASK> <MASK> in this short visit to Hartfield, going about every morning among her old acquaintance with her five children, and talking over what she had done every evening with her father and sister. She had nothing to wish",Austen
1517,5580," of the sisters was exactly what <MASK> had hoped to see. They were able to love each other even as well as they intended. <MASK> had the highest opinion in the world of Elizabeth; though at first she often listened with an astonishment bordering on alarm at her lively, sportive, manner of talking to her brother. He, who had always inspired in herself a respect which almost overcame her affection, she now saw the object of open pleasantry. Her mind received knowledge which had never before fallen in her way. By Elizabeth's instructions, she began to comprehend that a woman may take",Austen
1518,4480," opinion. In understanding, <MASK> was the superior. Bingley was by no means deficient, but <MASK> was clever. He was at the same time haughty, reserved, and fastidious, and his manners, though well-bred, were not inviting. In that respect his friend had greatly the advantage. <MASK> was sure of being liked wherever he appeared, <MASK> was continually giving offense. The manner in which they spoke of the Meryton assembly was sufficiently characteristic. Bingley had never met with more pleasant people or prettier girls in his life; everybody had been most kind and attentive to him; there",Austen
1519,2434," Elton, though hesitating a good deal while he spoke; “I have no hesitation in saying--at least if my friend feels at all as _I_ do--I have not the smallest doubt that, could he see his little effusion honoured as _I_ see it, (looking at the book again, and replacing it on the table), he would consider it as the proudest moment of his life.” After this speech he was gone as soon as possible. <MASK> could not think it too soon; for with all his good and agreeable qualities, there was a sort of parade in his speeches which was very apt to incline her to laugh. She ran away to indulge the",Austen
1520,4230," of the past. She could not contemplate the change as implying less. He must love her. These were thoughts, with their attendant visions, which occupied and flurried her too much to leave her any power of observation; and she passed along the room without having a glimpse of him, without even trying to discern him. When their places were determined on, and they were all properly arranged, she looked round to see if he should happen to be in the same part of the room, but he was not; her eye could not reach him; and the concert being just opening, she must consent for a time to be",Austen
1521,744," be sensible of her uncommon good fortune in having such friends.” “Should her disposition be really bad,” said Sir Thomas, “we must not, for our own children's sake, continue her in the family; but there is no reason to expect so great an evil. We shall probably see much to wish altered in her, and must prepare ourselves for gross ignorance, some meanness of opinions, and very distressing vulgarity of manner; but these are not incurable faults; nor, I trust, can they be dangerous for her associates. Had my daughters been _younger_ than herself, I should have considered the introduction of",Austen
1522,2359," think of but one thing--Who is in love with her? Who makes you their confidant?” <MASK> was more than half in hopes of Mr. <MASK> having dropt a hint. Mr. <MASK> was a sort of general friend and adviser, and she knew Mr. <MASK> looked up to him. “I have reason to think,” he replied, “that <MASK> <MASK> will soon have an offer of marriage, and from a most unexceptionable quarter:--Robert <MASK> is the man. Her visit to Abbey-Mill, this summer, seems to have done his business. He is desperately in love and means to marry her.” “He is very obliging,” said Emma; “but is he sure that",Austen
1523,440," to which she looked with peculiar dependence, from having heard the general talk of his preserving them in their Gothic form with reverential care, were yet less what her fancy had portrayed. To be sure, the pointed arch was preserved--the form of them was Gothic--they might be even casements--but every pane was so large, so clear, so light! To an imagination which had hoped for the smallest divisions, and the heaviest stone-work, for painted glass, dirt, and cobwebs, the difference was very distressing. The general, perceiving how her eye was employed, began to talk of the smallness",Austen
1524,1942," yielding temper would have shrunk from asserting. <MASK> tried to be useful, where _she_ could only have gone away and cried; and that <MASK> was useful she could perceive; that things, bad as they were, would have been worse but for such interposition, and that both her mother and <MASK> were restrained from some excesses of very offensive indulgence and vulgarity. In every argument with her mother, <MASK> had in point of reason the advantage, and never was there any maternal tenderness to buy her off. The blind fondness which was for ever producing evil around her she had never known. There",Austen
1525,6412," couple in the world, I think I shall soon know where to look for them."" ""You mean to go to Delaford after them I suppose,"" said Elinor, with a faint smile. ""Aye, my dear, that I do, indeed. And as to the house being a bad one, I do not know what the Colonel would be at, for it is as good a one as ever I saw."" ""He spoke of its being out of repair."" ""Well, and whose fault is that? why don't he repair it?--who should do it but himself?"" They were interrupted by the servant's coming in to announce the carriage being at the door; and Mrs. <MASK> immediately preparing to go, said,--",Austen
1526,1830," and a certain consideration for her judgment, which makes one feel there _is_ attachment; but of that I shall see nothing with the Frasers. I shall be at Mansfield for ever, Fanny. My own sister as a wife, Sir <MASK> <MASK> as a husband, are my standards of perfection. Poor <MASK> has been sadly taken in, and yet there was nothing improper on her side: she did not run into the match inconsiderately; there was no want of foresight. She took three days to consider of his proposals, and during those three days asked the advice of everybody connected with her whose opinion was worth having,",Austen
1527,4130," caught cold on the journey, and had hardly taken possession of her lodgings before she was again confined to her bed and suffering under severe and constant pain; and all this among strangers, with the absolute necessity of having a regular nurse, and finances at that moment particularly unfit to meet any extraordinary expense. She had weathered it, however, and could truly say that it had done her good. It had increased her comforts by making her feel herself to be in good hands. She had seen too much of the world, to expect sudden or disinterested attachment anywhere, but her illness",Austen
1528,4871," It convinced her that accident only could discover to Mr. <MASK> her sister's being in town. Four weeks passed away, and <MASK> saw nothing of him. She endeavoured to persuade herself that she did not regret it; but she could no longer be blind to Miss Bingley's inattention. After waiting at home every morning for a fortnight, and inventing every evening a fresh excuse for her, the visitor did at last appear; but the shortness of her stay, and yet more, the alteration of her manner would allow <MASK> to deceive herself no longer. The letter which she wrote on this occasion to her sister",Austen
1529,3962," the fruit of its labours, the effect of its influence on his habits, the picture of repose and domestic happiness it presented, made it to her a something more, or less, than gratification. Captain <MASK> was no reader; but he had contrived excellent accommodations, and fashioned very pretty shelves, for a tolerable collection of well-bound volumes, the property of Captain Benwick. His lameness prevented him from taking much exercise; but a mind of usefulness and ingenuity seemed to furnish him with constant employment within. He drew, he varnished, he carpentered, he glued;",Austen
1530,3216," was always best. She had previously determined how far she would proceed, on any application of the sort; and it would be safer for both, to have the judicious law of her own brain laid down with speed.--She was decided, and thus spoke-- “Harriet, I will not affect to be in doubt of your meaning. Your resolution, or rather your expectation of never marrying, results from an idea that the person whom you might prefer, would be too greatly your superior in situation to think of you. Is not it so?” “Oh! Miss Woodhouse, believe me I have not the presumption to suppose-- Indeed I am not so",Austen
1531,5586," and their father only seven thousand pounds in his own disposal; for the remaining moiety of his first wife's fortune was also secured to her child, and he had only a life-interest in it. The old gentleman died: his will was read, and like almost every other will, gave as much disappointment as pleasure. He was neither so unjust, nor so ungrateful, as to leave his estate from his nephew;--but he left it to him on such terms as destroyed half the value of the bequest. Mr. <MASK> had wished for it more for the sake of his wife and daughters than for himself or his son;--but to his son,",Austen
1532,4880," and though I certainly should be a more interesting object to all my acquaintances were I distractedly in love with him, I cannot say that I regret my comparative insignificance. Importance may sometimes be purchased too dearly. <MASK> and <MASK> take his defection much more to heart than I do. They are young in the ways of the world, and not yet open to the mortifying conviction that handsome young men must have something to live on as well as the plain.” Chapter 27 With no greater events than these in the Longbourn family, and otherwise diversified by little beyond the walks",Austen
1533,5429," stay in the country at present. A few weeks, he believed. “When you have killed all your own birds, Mr. <MASK> said her mother, “I beg you will come here, and shoot as many as you please on Mr. Bennet's manor. I am sure he will be vastly happy to oblige you, and will save all the best of the covies for you.” Elizabeth's misery increased, at such unnecessary, such officious attention! Were the same fair prospect to arise at present as had flattered them a year ago, every thing, she was persuaded, would be hastening to the same vexatious conclusion. At that instant, she felt that years",Austen
1534,2629," depended on, than all that a line of shifts and expedients can ever do. Respect would be added to affection. They would feel that they could trust him; that the nephew who had done rightly by his father, would do rightly by them; for they know, as well as he does, as well as all the world must know, that he ought to pay this visit to his father; and while meanly exerting their power to delay it, are in their hearts not thinking the better of him for submitting to their whims. Respect for right conduct is felt by every body. If he would act in this sort of manner, on principle, consistently,",Austen
1535,4641," was then no longer to be gained by him. Their eyes were immediately wandering up in the street in quest of the officers, and nothing less than a very smart bonnet indeed, or a really new muslin in a shop window, could recall them. But the attention of every lady was soon caught by a young man, whom they had never seen before, of most gentlemanlike appearance, walking with another officer on the other side of the way. The officer was the very Mr. <MASK> concerning whose return from London <MASK> came to inquire, and he bowed as they passed. All were struck with the stranger's air, all wondered",Austen
1536,4203," waiting, and anxious to get her away without further loss of time and before the rain increased; and in another moment they walked off together, her arm under his, a gentle and embarrassed glance, and a ""Good morning to you!"" being all that she had time for, as she passed away. As soon as they were out of sight, the ladies of Captain Wentworth's party began talking of them. ""Mr <MASK> does not dislike his cousin, I fancy?"" ""Oh! no, that is clear enough. One can guess what will happen there. He is always with them; half lives in the family, I believe. What a very good-looking man!""",Austen
1537,3348," of the servants at Randalls, was, that a messenger had come over from Richmond soon after the return of the party from Box Hill--which messenger, however, had been no more than was expected; and that Mr. <MASK> had sent his nephew a few lines, containing, upon the whole, a tolerable account of Mrs. Churchill, and only wishing him not to delay coming back beyond the next morning early; but that Mr. <MASK> <MASK> having resolved to go home directly, without waiting at all, and his horse seeming to have got a cold, <MASK> had been sent off immediately for the Crown chaise, and the ostler",Austen
1538,4944," soon and repeatedly turned towards them with a look of curiosity; and that her ladyship, after a while, shared the feeling, was more openly acknowledged, for she did not scruple to call out: “What is that you are saying, Fitzwilliam? What is it you are talking of? What are you telling Miss Bennet? Let me hear what it is.” “We are speaking of music, madam,” said he, when no longer able to avoid a reply. “Of music! Then pray speak aloud. It is of all subjects my delight. I must have my share in the conversation if you are speaking of music. There are few people in England, I suppose,",Austen
1539,1828," to get married, and wants <MASK> to take. Oh! she has been trying for him to such a degree. Innocent and quiet as you sit here, you cannot have an idea of the _sensation_ that you will be occasioning, of the curiosity there will be to see you, of the endless questions I shall have to answer! Poor <MASK> <MASK> will be at me for ever about your eyes and your teeth, and how you do your hair, and who makes your shoes. I wish <MASK> were married, for my poor friend's sake, for I look upon the Frasers to be about as unhappy as most other married people. And yet it was a most desirable match",Austen
1540,5028," connection between us seemed now dissolved. I thought too ill of him to invite him to Pemberley, or admit his society in town. In town I believe he chiefly lived, but his studying the law was a mere pretence, and being now free from all restraint, his life was a life of idleness and dissipation. For about three years I heard little of him; but on the decease of the incumbent of the living which had been designed for him, he applied to me again by letter for the presentation. His circumstances, he assured me, and I had no difficulty in believing it, were exceedingly bad. He had found the",Austen
1541,1672," overlooked the deficiencies of her apartment, till he, stopping short as he entered, said, with much surprise, “Why have you no fire to-day?” There was snow on the ground, and she was sitting in a shawl. She hesitated. “I am not cold, sir: I never sit here long at this time of year.” “But you have a fire in general?” “No, sir.” “How comes this about? Here must be some mistake. I understood that you had the use of this room by way of making you perfectly comfortable. In your bedchamber I know you _cannot_ have a fire. Here is some great misapprehension which must be rectified. It is",Austen
1542,5551," thing their own way. I shall offer to pay him to-morrow; he will rant and storm about his love for you, and there will be an end of the matter.” He then recollected her embarrassment a few days before, on his reading Mr. Collins's letter; and after laughing at her some time, allowed her at last to go--saying, as she quitted the room, “If any young men come for <MASK> or Kitty, send them in, for I am quite at leisure.” Elizabeth's mind was now relieved from a very heavy weight; and, after half an hour's quiet reflection in her own room, she was able to join the others with tolerable",Austen
1543,1920," hoped. On her father, her confidence had not been sanguine, but he was more negligent of his family, his habits were worse, and his manners coarser, than she had been prepared for. He did not want abilities but he had no curiosity, and no information beyond his profession; he read only the newspaper and the navy-list; he talked only of the dockyard, the harbour, Spithead, and the Motherbank; he swore and he drank, he was dirty and gross. She had never been able to recall anything approaching to tenderness in his former treatment of herself. There had remained only a general impression of",Austen
1544,843," and having never been able to glory in beauty of her own, she thoroughly enjoyed the power of being proud of her sister's. She had not waited her arrival to look out for a suitable match for her: she had fixed on <MASK> <MASK> the eldest son of a baronet was not too good for a girl of twenty thousand pounds, with all the elegance and accomplishments which Mrs. <MASK> foresaw in her; and being a warm-hearted, unreserved woman, <MASK> had not been three hours in the house before she told her what she had planned. Miss <MASK> was glad to find a family of such consequence so very near them,",Austen
1545,212," containing the same three people that had surprised her so much a few mornings back. “Isabella, my brother, and Mr. Thorpe, I declare! They are coming for me perhaps--but I shall not go--I cannot go indeed, for you know Miss <MASK> may still call.” Mrs. <MASK> agreed to it. <MASK> <MASK> was soon with them, and his voice was with them yet sooner, for on the stairs he was calling out to Miss <MASK> to be quick. “Make haste! Make haste!” as he threw open the door. “Put on your hat this moment--there is no time to be lost--we are going to Bristol. How d'ye do, Mrs. Allen?” “To Bristol! Is",Austen
1546,10," So far her improvement was sufficient--and in many other points she came on exceedingly well; for though she could not write sonnets, she brought herself to read them; and though there seemed no chance of her throwing a whole party into raptures by a prelude on the pianoforte, of her own composition, she could listen to other people's performance with very little fatigue. Her greatest deficiency was in the pencil--she had no notion of drawing--not enough even to attempt a sketch of her lover's profile, that she might be detected in the design. There she fell miserably short of the true",Austen
1547,2191," their home was the home of affection and comfort; and to complete the picture of good, the acquisition of Mansfield living, by the death of Dr. <MASK> occurred just after they had been married long enough to begin to want an increase of income, and feel their distance from the paternal abode an inconvenience. On that event they removed to Mansfield; and the Parsonage there, which, under each of its two former owners, Fanny had never been able to approach but with some painful sensation of restraint or alarm, soon grew as dear to her heart, and as thoroughly perfect in her eyes, as",Austen
1548,3979," blowing on her complexion, and by the animation of eye which it had also produced. It was evident that the gentleman, (completely a gentleman in manner) admired her exceedingly. Captain <MASK> looked round at her instantly in a way which shewed his noticing of it. He gave her a momentary glance, a glance of brightness, which seemed to say, ""That man is struck with you, and even I, at this moment, see something like <MASK> <MASK> again."" After attending <MASK> through her business, and loitering about a little longer, they returned to the inn; and Anne, in passing afterwards quickly from",Austen
1549,5208," much better acquainted with Mr. <MASK> than they had before any idea of; it was evident that he was very much in love with her. They saw much to interest, but nothing to justify inquiry. Of Mr. <MASK> it was now a matter of anxiety to think well; and, as far as their acquaintance reached, there was no fault to find. They could not be untouched by his politeness; and had they drawn his character from their own feelings and his servant's report, without any reference to any other account, the circle in Hertfordshire to which he was known would not have recognized it for Mr. Darcy. There was",Austen
1550,2743," which had given her so much pleasure the autumn before, was beginning to revive a little local agitation; and when they parted, <MASK> observed her to be looking around with a sort of fearful curiosity, which determined her not to allow the visit to exceed the proposed quarter of an hour. She went on herself, to give that portion of time to an old servant who was married, and settled in Donwell. The quarter of an hour brought her punctually to the white gate again; and Miss <MASK> receiving her summons, was with her without delay, and unattended by any alarming young man. She came solitarily",Austen
1551,2148," could have been expected, and for his sake been more near doing right. Fanny thought exactly the same; and they were also quite agreed in their opinion of the lasting effect, the indelible impression, which such a disappointment must make on his mind. Time would undoubtedly abate somewhat of his sufferings, but still it was a sort of thing which he never could get entirely the better of; and as to his ever meeting with any other woman who could--it was too impossible to be named but with indignation. Fanny's friendship was all that he had to cling to. CHAPTER XLVIII Let other pens",Austen
1552,2865," said Mrs. Weston, laughing, “perhaps the greatest good he could do them, would be to give <MASK> such a respectable home.” “If it would be good to her, I am sure it would be evil to himself; a very shameful and degrading connexion. How would he bear to have Miss <MASK> belonging to him?--To have her haunting the Abbey, and thanking him all day long for his great kindness in marrying Jane?--'So very kind and obliging!--But he always had been such a very kind neighbour!' And then fly off, through half a sentence, to her mother's old petticoat. 'Not that it was such a very old petticoat",Austen
1553,3458," ought not to be.' 'Do not imagine, madam,' she continued, 'that I was taught wrong. Do not let any reflection fall on the principles or the care of the friends who brought me up. The error has been all my own; and I do assure you that, with all the excuse that present circumstances may appear to give, I shall yet dread making the story known to Colonel Campbell.'” “Poor girl!” said <MASK> again. “She loves him then excessively, I suppose. It must have been from attachment only, that she could be led to form the engagement. Her affection must have overpowered her judgment.” “Yes, I have no",Austen
1554,264," “I do not care. Mr. <MASK> had no business to invent any such message. If I had thought it right to put it off, I could have spoken to Miss <MASK> myself. This is only doing it in a ruder way; and how do I know that Mr. <MASK> has--He may be mistaken again perhaps; he led me into one act of rudeness by his mistake on Friday. Let me go, Mr. Thorpe; Isabella, do not hold me.” <MASK> told her it would be in vain to go after the Tilneys; they were turning the corner into <MASK> Street, when he had overtaken them, and were at home by this time. “Then I will go after them,” said",Austen
1555,5508," married. It was an encouragement of vice; and had I been the rector of Longbourn, I should very strenuously have opposed it. You ought certainly to forgive them, as a Christian, but never to admit them in your sight, or allow their names to be mentioned in your hearing.' That is his notion of Christian forgiveness! The rest of his letter is only about his dear Charlotte's situation, and his expectation of a young olive-branch. But, Lizzy, you look as if you did not enjoy it. You are not going to be _missish_, I hope, and pretend to be affronted at an idle report. For what do we live, but to",Austen
1556,4077," been to leave his card in Camden Place, following it up by such assiduous endeavours to meet, and when they did meet, by such great openness of conduct, such readiness to apologize for the past, such solicitude to be received as a relation again, that their former good understanding was completely re-established. They had not a fault to find in him. He had explained away all the appearance of neglect on his own side. It had originated in misapprehension entirely. He had never had an idea of throwing himself off; he had feared that he was thrown off, but knew not why, and delicacy had",Austen
1557,5454," went to bed in the happy belief that all must speedily be concluded, unless Mr. <MASK> returned within the stated time. Seriously, however, she felt tolerably persuaded that all this must have taken place with that gentleman's concurrence. <MASK> was punctual to his appointment; and he and Mr. <MASK> spent the morning together, as had been agreed on. The latter was much more agreeable than his companion expected. There was nothing of presumption or folly in Bingley that could provoke his ridicule, or disgust him into silence; and he was more communicative, and less eccentric, than",Austen
1558,4925," share of society and amusement, because the elder may not have the means or inclination to marry early. The last-born has as good a right to the pleasures of youth as the first. And to be kept back on _such_ a motive! I think it would not be very likely to promote sisterly affection or delicacy of mind.” “Upon my word,” said her ladyship, “you give your opinion very decidedly for so young a person. Pray, what is your age?” “With three younger sisters grown up,” replied Elizabeth, smiling, “your ladyship can hardly expect me to own it.” Lady <MASK> seemed quite astonished at not",Austen
1559,1574," confused, but it was the confusion of discontent; while Miss <MASK> wondered she did not smile, and thought her over-anxious, or thought her odd, or thought her anything rather than insensible of pleasure in Henry's attentions. Fanny had a good deal of enjoyment in the course of the evening; but Henry's attentions had very little to do with it. She would much rather _not_ have been asked by him again so very soon, and she wished she had not been obliged to suspect that his previous inquiries of Mrs. Norris, about the supper hour, were all for the sake of securing her at that part of the",Austen
1560,3241," We really must wish you good night.” Jane's alertness in moving, proved her as ready as her aunt had preconceived. She was immediately up, and wanting to quit the table; but so many were also moving, that she could not get away; and Mr. <MASK> thought he saw another collection of letters anxiously pushed towards her, and resolutely swept away by her unexamined. She was afterwards looking for her shawl--Frank <MASK> was looking also--it was growing dusk, and the room was in confusion; and how they parted, Mr. <MASK> could not tell. He remained at Hartfield after all the rest,",Austen
1561,678," tea with us, and I always thought him a great addition, he is so very agreeable. I have a notion you danced with him, but am not quite sure. I remember I had my favourite gown on.” <MASK> could not answer; and, after a short trial of other subjects, Mrs. <MASK> again returned to--“I really have not patience with the general! Such an agreeable, worthy man as he seemed to be! I do not suppose, Mrs. Morland, you ever saw a better-bred man in your life. His lodgings were taken the very day after he left them, Catherine. But no wonder; Milsom Street, you know.” As they walked home again,",Austen
1562,266," what had passed. It was painful to her to disappoint and displease them, particularly to displease her brother; but she could not repent her resistance. Setting her own inclination apart, to have failed a second time in her engagement to Miss Tilney, to have retracted a promise voluntarily made only five minutes before, and on a false pretence too, must have been wrong. She had not been withstanding them on selfish principles alone, she had not consulted merely her own gratification; that might have been ensured in some degree by the excursion itself, by seeing Blaize Castle; no, she had",Austen
1563,2403," very much to the purpose. Things must come to a crisis soon now.” She was obliged to break off from these very pleasant observations, which were otherwise of a sort to run into great length, by the eagerness of Harriet's wondering questions. “What can it be, Miss Woodhouse?--what can it be? I have not an idea--I cannot guess it in the least. What can it possibly be? Do try to find it out, Miss Woodhouse. Do help me. I never saw any thing so hard. Is it kingdom? I wonder who the friend was--and who could be the young lady. Do you think it is a good one? Can it be woman? And woman,",Austen
1564,2863," what you mention. His good-nature, his humanity, as I tell you, would be quite enough to account for the horses. He has a great regard for the Bateses, you know, independent of <MASK> <MASK> is always glad to shew them attention. My dear Mrs. Weston, do not take to match-making. You do it very ill. <MASK> <MASK> mistress of the Abbey!--Oh! no, no;--every feeling revolts. For his own sake, I would not have him do so mad a thing.” “Imprudent, if you please--but not mad. Excepting inequality of fortune, and perhaps a little disparity of age, I can see nothing unsuitable.” “But Mr.",Austen
1565,3002," a different thing. No, indeed, Miss Woodhouse, you need not be afraid; I can sit and admire him now without any great misery. To know that he has not thrown himself away, is such a comfort!--She does seem a charming young woman, just what he deserves. Happy creature! He called her 'Augusta.' How delightful!” When the visit was returned, <MASK> made up her mind. She could then see more and judge better. From Harriet's happening not to be at Hartfield, and her father's being present to engage Mr. Elton, she had a quarter of an hour of the lady's conversation to herself, and could composedly",Austen
1566,3236," Mr. <MASK> so placed as to see them all; and it was his object to see as much as he could, with as little apparent observation. The word was discovered, and with a faint smile pushed away. If meant to be immediately mixed with the others, and buried from sight, she should have looked on the table instead of looking just across, for it was not mixed; and Harriet, eager after every fresh word, and finding out none, directly took it up, and fell to work. She was sitting by Mr. <MASK> and turned to him for help. The word was _blunder_; and as <MASK> exultingly proclaimed it, there",Austen
1567,5854," His gravity and thoughtfulness returned on him in their fullest extent--and he sat for some time silent and dull. CHAPTER 18 Elinor saw, with great uneasiness the low spirits of her friend. His visit afforded her but a very partial satisfaction, while his own enjoyment in it appeared so imperfect. It was evident that he was unhappy; she wished it were equally evident that he still distinguished her by the same affection which once she had felt no doubt of inspiring; but hitherto the continuance of his preference seemed very uncertain; and the reservedness of his manner towards her",Austen
1568,2885," singing.--There is no understanding a word of it. Besides, if she does play so very well, you know, it is no more than she is obliged to do, because she will have to teach. The Coxes were wondering last night whether she would get into any great family. How did you think the Coxes looked?” “Just as they always do--very vulgar.” “They told me something,” said <MASK> rather hesitatingly; “but it is nothing of any consequence.” <MASK> was obliged to ask what they had told her, though fearful of its producing Mr. Elton. “They told me--that Mr. <MASK> dined with them last Saturday.”",Austen
1569,5152," thought she, “I might have been mistress! With these rooms I might now have been familiarly acquainted! Instead of viewing them as a stranger, I might have rejoiced in them as my own, and welcomed to them as visitors my uncle and aunt. But no,”--recollecting herself--“that could never be; my uncle and aunt would have been lost to me; I should not have been allowed to invite them.” This was a lucky recollection--it saved her from something very like regret. She longed to inquire of the housekeeper whether her master was really absent, but had not the courage for it. At length however,",Austen
1570,5818," at liberty to think over the representations of her mother, to acknowledge the probability of many, and hope for the justice of all. They saw nothing of <MASK> till dinner time, when she entered the room and took her place at the table without saying a word. Her eyes were red and swollen; and it seemed as if her tears were even then restrained with difficulty. She avoided the looks of them all, could neither eat nor speak, and after some time, on her mother's silently pressing her hand with tender compassion, her small degree of fortitude was quite overcome, she burst into tears and",Austen
1571,6392," not be brought to acknowledge. She began, however, seriously to turn her thoughts towards its accomplishment, and had already mentioned their wishes to their kind hostess, who resisted them with all the eloquence of her good-will, when a plan was suggested, which, though detaining them from home yet a few weeks longer, appeared to <MASK> altogether much more eligible than any other. The Palmers were to remove to Cleveland about the end of March, for the Easter holidays; and Mrs. Jennings, with both her friends, received a very warm invitation from Charlotte to go with them. This would",Austen
1572,6287," agitation, and could easily trace it to whatever cause best pleased herself, was perfectly satisfied, and soon talked of something else. ""We spent such a day, Edward, in Harley Street yesterday! So dull, so wretchedly dull!--But I have much to say to you on that head, which cannot be said now."" And with this admirable discretion did she defer the assurance of her finding their mutual relatives more disagreeable than ever, and of her being particularly disgusted with his mother, till they were more in private. ""But why were you not there, Edward?--Why did you not come?"" ""I was engaged",Austen
1573,5495," particular to say to you, Lizzy?” <MASK> was forced to give into a little falsehood here; for to acknowledge the substance of their conversation was impossible. Chapter 57 The discomposure of spirits which this extraordinary visit threw <MASK> into, could not be easily overcome; nor could she, for many hours, learn to think of it less than incessantly. Lady Catherine, it appeared, had actually taken the trouble of this journey from Rosings, for the sole purpose of breaking off her supposed engagement with Mr. Darcy. It was a rational scheme, to be sure! but from what the report",Austen
1574,5780," minutes' interval of earnest thought, she came to her sister again, and said with great good humour, ""Perhaps, Elinor, it WAS rather ill-judged in me to go to Allenham; but Mr. <MASK> wanted particularly to shew me the place; and it is a charming house, I assure you.--There is one remarkably pretty sitting room up stairs; of a nice comfortable size for constant use, and with modern furniture it would be delightful. It is a corner room, and has windows on two sides. On one side you look across the bowling-green, behind the house, to a beautiful hanging wood, and on the other you have",Austen
1575,1373," A look of consciousness as he spoke, and what seemed a consciousness of manner on Miss Crawford's side as she made some laughing answer, was sorrowfull food for Fanny's observation; and finding herself quite unable to attend as she ought to Mrs. Grant, by whose side she was now following the others, she had nearly resolved on going home immediately, and only waited for courage to say so, when the sound of the great clock at Mansfield Park, striking three, made her feel that she had really been much longer absent than usual, and brought the previous self-inquiry of whether she should take",Austen
1576,3995," all her attention as long as attention was possible. It was soon drawn, perforce another way. There was too much wind to make the high part of the new Cobb pleasant for the ladies, and they agreed to get down the steps to the lower, and all were contented to pass quietly and carefully down the steep flight, excepting Louisa; she must be jumped down them by Captain Wentworth. In all their walks, he had had to jump her from the stiles; the sensation was delightful to her. The hardness of the pavement for her feet, made him less willing upon the present occasion; he did it, however. She was",Austen
1577,4128," moving from one to the other without assistance, which there was only one servant in the house to afford, and she never quitted the house but to be conveyed into the warm bath. Yet, in spite of all this, <MASK> had reason to believe that she had moments only of languor and depression, to hours of occupation and enjoyment. How could it be? She watched, observed, reflected, and finally determined that this was not a case of fortitude or of resignation only. A submissive spirit might be patient, a strong understanding would supply resolution, but here was something more; here was that",Austen
1578,4536," country-town indifference to decorum.” “It shows an affection for her sister that is very pleasing,” said Bingley. “I am afraid, Mr. <MASK> observed Miss Bingley in a half whisper, “that this adventure has rather affected your admiration of her fine eyes.” “Not at all,” he replied; “they were brightened by the exercise.” A short pause followed this speech, and Mrs. <MASK> began again: “I have an excessive regard for Miss <MASK> <MASK> she is really a very sweet girl, and I wish with all my heart she were well settled. But with such a father and mother, and such low connections, I am",Austen
1579,5481," mine; nor will such behaviour as this, ever induce me to be explicit.” “Let me be rightly understood. This match, to which you have the presumption to aspire, can never take place. No, never. Mr. <MASK> is engaged to my daughter. Now what have you to say?” “Only this; that if he is so, you can have no reason to suppose he will make an offer to me.” Lady <MASK> hesitated for a moment, and then replied: “The engagement between them is of a peculiar kind. From their infancy, they have been intended for each other. It was the favourite wish of _his_ mother, as well as of hers. While in",Austen
1580,736," you are not against it, I will write to my poor sister tomorrow, and make the proposal; and, as soon as matters are settled, _I_ will engage to get the child to Mansfield; _you_ shall have no trouble about it. My own trouble, you know, I never regard. I will send Nanny to London on purpose, and she may have a bed at her cousin the saddler's, and the child be appointed to meet her there. They may easily get her from Portsmouth to town by the coach, under the care of any creditable person that may chance to be going. I dare say there is always some reputable tradesman's wife or other going",Austen
